Beach_ID,Beach_Name,Latitude,Longitude,Sunrise,Sunset,Weather_Description,Temperature,Water_Temperature,Cloud_Cover,Wind_Speed,Wave_Height
93,Lighthouse Field State Beach,36.95189034,-122.0285827,06:48 AM,04:58 PM,Clear,53,52,0,4,3.6
94,Santa Cruz Beach,36.96440579,-122.0177257,06:48 AM,04:58 PM,Clear,53,52,0,4,3.6
95,Capitola State Beach,36.97124,-121.951902,06:48 AM,04:58 PM,Clear,53,52,0,4,3.6
96,Seacliff State Beach,36.97197984,-121.91399,06:47 AM,04:57 PM,Clear,50,52,0,6,2.3
97,Manresa State Beach,36.93232569,-121.862878,06:47 AM,04:57 PM,Clear,50,52,0,6,2.3
98,New Brighton State Beach,36.97873139,-121.9383879,06:48 AM,04:58 PM,Clear,53,52,0,4,3.6
99,Sunset State Beach,36.88700143,-121.8326324,06:47 AM,04:57 PM,Clear,50,52,0,6,2.3
100,Asilomar State Beach,36.61826712,-121.9419008,06:47 AM,04:58 PM,Clear,55,52,0,12,4.6
101,Carmel River State Beach,36.53817954,-121.9290057,06:46 AM,04:58 PM,Clear,55,52,0,12,4.6
102,Pismo State Beach,35.14570355,-120.6417563,06:38 AM,04:56 PM,Clear,53,52,0,7,3.3
103,Rancho Guadalupe Dunes County Park,34.96514896,-120.6515443,06:38 AM,04:56 PM,Clear,53,52,0,7,3.3
104,Point Sal State Beach,34.90204849,-120.6548958,06:38 AM,04:56 PM,Clear,53,52,0,7,3.3
105,Surf Beach,34.68424954,-120.6064212,06:37 AM,04:57 PM,Clear,55,52,0,6,3.6
106,San Buenaventura State Beach,34.26991871,-119.2768745,06:31 AM,04:52 PM,Clear,60,56,0,11,2.0
107,McGrath State Beach,34.2210903,-119.259957,06:31 AM,04:52 PM,Clear,60,56,0,11,2.0
108,Mandalay State Beach,34.18131648,-119.2390512,06:31 AM,04:52 PM,Clear,60,56,0,11,2.0
109,Oxnard Beach Park,34.17672826,-119.2371455,06:31 AM,04:52 PM,Clear,60,56,0,11,2.0
110,Channel Islands Beach,34.15849146,-119.2247756,06:31 AM,04:52 PM,Clear,60,56,0,11,2.0
111,Silver Strand Beach,34.1582759,-119.2259773,06:31 AM,04:52 PM,Clear,60,56,0,11,2.0
112,Port Hueneme Beach Park,34.14254714,-119.1960592,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
113,Point Mugu State Park,34.09480328,-119.0635493,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
114,County Line Beach,34.051417,-118.9601453,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
115,Leo Carrillo State Park,34.04417165,-118.9353832,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
116,Robert Meyer Memorial State Beach,34.03869785,-118.8758222,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
117,El Pescador State Beach,34.04055637,-118.8920206,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
118,La Piedra State Beach,34.03985483,-118.8874178,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
119,El Matador State Beach,34.03820261,-118.8747166,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
120,Lechuza Beach,34.03610607,-118.8662851,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
121,Broad Beach,34.0378004,-118.8678132,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
122,Zuma Beach County Park,34.02190008,-118.8306025,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
123,Point Dume State Beach,34.01137544,-118.8169822,06:30 AM,04:52 PM,Clear,62,57,0,28,2.3
