Beach_ID,Beach Name,Latitude,Longitude,Sunrise,Sunset,Weather Description,Temperature,Water Temperature,Cloud Cover,Wind Speed,Wave Height
225,Stone Steps Beach,33.05364974,-117.3011103,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
226,Moonlight Beach,33.0493509,-117.298868,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
227,D Street Viewpoint,33.04570416,-117.2974281,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
228,Boneyard Beach,33.04566009,-117.2974694,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
229,Swamis,33.03502813,-117.2929205,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
230,San Elijo State Beach,33.02257902,-117.2842516,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
231,Cardiff State Beach,33.01050606,-117.27963,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
232,Tide Beach Park,32.99686572,-117.2764543,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
233,Fletcher Cove Park,32.99089067,-117.2752956,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
234,Seascape Surf,32.98567586,-117.2729118,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
235,Del Mar City Beach,32.97695929,-117.269502,6:19 AM,16:48,Partly cloudy,60,60,0,6,3.9
236,Torrey Pines State Beach,32.93778126,-117.2617343,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
237,Black's Beach,32.89147257,-117.2559886,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
238,La Jolla Shores,32.88563453,-117.2535424,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
239,La Jolla Cove,32.85038249,-117.2730244,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
240,Shell Beach,35.17215991,-120.70133,6:37 AM,16:58,Partly cloudy,50,55,9,8,4.3
241,Children's Pool Beach,32.84769091,-117.2781184,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
242,Marine Street Beach,32.83785649,-117.2816841,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
243,Windansea Beach,32.83123002,-117.2813634,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
244,La Jolla Strand Park,32.86158261,-117.2560868,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
245,Tourmaline Surfing Park,32.80545903,-117.2625367,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
246,Pacific Beach,32.79393428,-117.2568115,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
247,Mission Beach,32.77304026,-117.25171,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
248,Ocean Beach City Beach,32.74163262,-117.2544577,6:18 AM,16:48,Partly cloudy,59,60,1,8,3.6
249,Coronado Municipal Beach,32.68946424,-117.1868348,6:18 AM,16:48,Partly cloudy,60,59,2,11,4.6
250,Silver Strand State Beach,32.63466425,-117.1419929,6:17 AM,16:48,Partly cloudy,60,59,2,11,4.6
251,Imperial Beach,32.57583119,-117.1265769,6:17 AM,16:48,Partly cloudy,60,59,2,11,4.6
